Site,Treatment,Plot,Trap,Species,Family,Growthform,Dispersalmode,SuccessionalStage,SeedSize,seedsSum,seedSizeCat,Seed_deposition_rate
JG,P,D,2.5,PIP_FRI,Piperaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,P,D,2.5,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,P,D,2.5,SOL_NUD,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
JG,P,D,2.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
JG,P,D,2.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,84,shrubs,112
JG,P,D,2.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,7,shrubs,9.333333333
JG,P,D,4.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,P,D,4.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,40,shrubs,53.33333333
JG,P,D,4.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,9,<5 mm trees,12
JG,P,D,4.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,12,<5 mm trees,16
JG,P,D,4.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,77,<5 mm trees,102.6666667
JG,P,D,4.5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
JG,P,D,4.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,5,<5 mm trees,6.666666667
JG,P,D,4.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,26,<5 mm trees,34.66666667
JG,P,D,4.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,6,<5 mm trees,8
JG,P,D,4.5,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
JG,P,D,4.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
JG,P,D,4.5,PIP_FRI,Piperaceae,Shrub,Animal-dispersed,Early,1,200,shrubs,266.6666667
JG,P,D,4.5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,P,D,4.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,8,shrubs,10.66666667
JG,P,D,4.5,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,1,<5 mm trees,1.333333333
JG,P,D,4.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,110,shrubs,146.6666667
JG,P,D,4.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,12,shrubs,16
JG,P,D,4.5,VOC_GUA,Vochysiaceae,CT,Wind-dispersed,Late,2,1,5-10 mm trees,1.333333333
JG,P,D,4.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,16,shrubs,21.33333333
JG,R,A,0.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
JG,R,A,0.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,74,<5 mm trees,98.66666667
JG,R,A,0.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,28,<5 mm trees,37.33333333
JG,R,A,0.5,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,1349,<5 mm trees,1798.666667
JG,R,A,0.5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,4,<5 mm trees,5.333333333
JG,R,A,0.5,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,6,<5 mm trees,8
JG,R,A,0.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,10,<5 mm trees,13.33333333
JG,R,A,0.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,163,<5 mm trees,217.3333333
JG,R,A,0.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,2229,<5 mm trees,2972
JG,R,A,0.5,MIC_THE,Melastomataceae,CT,Animal-dispersed,Early,1,220,<5 mm trees,293.3333333
JG,R,A,0.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,137,<5 mm trees,182.6666667
JG,R,A,0.5,OCO_PUB,Lauraceae,CT,Animal-dispersed,Both,2,1,5-10 mm trees,1.333333333
JG,R,A,0.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,32,<5 mm trees,42.66666667
JG,R,A,0.5,PSY_OFF,Rubiaceae,Shrub,Animal-dispersed,Early,NA,3,shrubs,4
JG,R,A,0.5,RUB_URT,Rosaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,R,A,0.5,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,A,0.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
JG,R,A,0.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,13,shrubs,17.33333333
JG,R,A,0.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,4,shrubs,5.333333333
JG,R,A,0.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
JG,R,A,0.5,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
JG,R,A,0.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,2,shrubs,2.666666667
JG,R,A,1.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,30,shrubs,40
JG,R,A,1.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,117,<5 mm trees,156
JG,R,A,1.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,76,<5 mm trees,101.3333333
JG,R,A,1.5,CLI_ANC,Asteraceae,Shrub,Animal-dispersed,Early,1,5,shrubs,6.666666667
JG,R,A,1.5,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,1436,<5 mm trees,1914.666667
JG,R,A,1.5,FIC_CAL,Moraceae,ET,Animal-dispersed,Late,1,1,<5 mm trees,1.333333333
JG,R,A,1.5,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
JG,R,A,1.5,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
JG,R,A,1.5,GON_ROS,Rubiaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,R,A,1.5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,2,<5 mm trees,2.666666667
JG,R,A,1.5,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,6,<5 mm trees,8
JG,R,A,1.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,24,<5 mm trees,32
JG,R,A,1.5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,6,shrubs,8
JG,R,A,1.5,ING_PUN,Fabaceae,CT,Animal-dispersed,Late,2,5,5-10 mm trees,6.666666667
JG,R,A,1.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,180,<5 mm trees,240
JG,R,A,1.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,2740,<5 mm trees,3653.333333
JG,R,A,1.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,24,<5 mm trees,32
JG,R,A,1.5,MOL_VIR,Monimiaceae,UT,Animal-dispersed,Late,2,2,5-10 mm trees,2.666666667
JG,R,A,1.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,A,1.5,OTO_NOV,Myristicaceae,CT,Animal-dispersed,Both,4,1,>10 mm trees,1.333333333
JG,R,A,1.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,20,<5 mm trees,26.66666667
JG,R,A,1.5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,A,1.5,PSY_OFF,Rubiaceae,Shrub,Animal-dispersed,Early,NA,1,shrubs,1.333333333
JG,R,A,1.5,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
JG,R,A,1.5,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,2,shrubs,2.666666667
JG,R,A,1.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,4,shrubs,5.333333333
JG,R,A,1.5,TRO_RAC,Moraceae,CT,Animal-dispersed,Late,2,2,5-10 mm trees,2.666666667
JG,R,A,1.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
JG,R,A,1.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
JG,R,A,1.5,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
JG,R,A,7,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,16,shrubs,21.33333333
JG,R,A,7,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,966,<5 mm trees,1288
JG,R,A,7,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
JG,R,A,7,CLI_ANC,Asteraceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,R,A,7,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,A,7,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,280,<5 mm trees,373.3333333
JG,R,A,7,FIC_CAL,Moraceae,ET,Animal-dispersed,Late,1,3,<5 mm trees,4
JG,R,A,7,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,7,<5 mm trees,9.333333333
JG,R,A,7,GON_ROS,Rubiaceae,Shrub,Animal-dispersed,Early,1,25,shrubs,33.33333333
JG,R,A,7,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,1,<5 mm trees,1.333333333
JG,R,A,7,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
JG,R,A,7,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,6,<5 mm trees,8
JG,R,A,7,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,277,<5 mm trees,369.3333333
JG,R,A,7,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,3497,<5 mm trees,4662.666667
JG,R,A,7,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,3868,<5 mm trees,5157.333333
JG,R,A,7,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
JG,R,A,7,PIP_FRI,Piperaceae,Shrub,Animal-dispersed,Early,1,19,shrubs,25.33333333
JG,R,A,7,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,A,7,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,A,7,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,3,shrubs,4
JG,R,A,7,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,40,shrubs,53.33333333
JG,R,A,7,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,9,shrubs,12
JG,R,A,7,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
JG,R,A,7,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,A,7,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
JG,R,B,2,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,B,2,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,10,<5 mm trees,13.33333333
JG,R,B,2,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,28,<5 mm trees,37.33333333
JG,R,B,2,CUP_RUF,Sapindaceae,CT,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
JG,R,B,2,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,3,<5 mm trees,4
JG,R,B,2,FIC_CAL,Moraceae,ET,Animal-dispersed,Late,1,5,<5 mm trees,6.666666667
JG,R,B,2,FIC_COS,Moraceae,CT,Animal-dispersed,Both,1,50,<5 mm trees,66.66666667
JG,R,B,2,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
JG,R,B,2,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,3,<5 mm trees,4
JG,R,B,2,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,57,<5 mm trees,76
JG,R,B,2,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,30,shrubs,40
JG,R,B,2,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,44,<5 mm trees,58.66666667
JG,R,B,2,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,139,<5 mm trees,185.3333333
JG,R,B,2,MIC_THE,Melastomataceae,CT,Animal-dispersed,Early,1,15,<5 mm trees,20
JG,R,B,2,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,261,<5 mm trees,348
JG,R,B,2,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,R,B,2,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,36,<5 mm trees,48
JG,R,B,2,PIP_CRA,Piperaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
JG,R,B,2,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
JG,R,B,2,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,124,<5 mm trees,165.3333333
JG,R,B,2,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
JG,R,B,2,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,6,shrubs,8
JG,R,B,2,VER_TAP,Asteraceae,CT,Wind-dispersed,Early,1,7,<5 mm trees,9.333333333
JG,R,B,2,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
JG,R,B,2,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
JG,R,B,2,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,7,shrubs,9.333333333
JG,R,B,4.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,5,<5 mm trees,6.666666667
JG,R,B,4.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,7,<5 mm trees,9.333333333
JG,R,B,4.5,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
JG,R,B,4.5,FIC_CAL,Moraceae,ET,Animal-dispersed,Late,1,7,<5 mm trees,9.333333333
JG,R,B,4.5,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,15,<5 mm trees,20
JG,R,B,4.5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,4,<5 mm trees,5.333333333
JG,R,B,4.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,41,<5 mm trees,54.66666667
JG,R,B,4.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,122,<5 mm trees,162.6666667
JG,R,B,4.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,83,<5 mm trees,110.6666667
JG,R,B,4.5,MIC_SCH,Melastomataceae,UT,Animal-dispersed,Early,1,200,<5 mm trees,266.6666667
JG,R,B,4.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,458,<5 mm trees,610.6666667
JG,R,B,4.5,OTO_NOV,Myristicaceae,CT,Animal-dispersed,Both,4,2,>10 mm trees,2.666666667
JG,R,B,4.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,13,<5 mm trees,17.33333333
JG,R,B,4.5,PIP_CRA,Piperaceae,Shrub,Animal-dispersed,Both,1,3,shrubs,4
JG,R,B,4.5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,B,4.5,PSY_OFF,Rubiaceae,Shrub,Animal-dispersed,Early,NA,1,shrubs,1.333333333
JG,R,B,4.5,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,R,B,4.5,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,434,<5 mm trees,578.6666667
JG,R,B,4.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
JG,R,B,4.5,TRO_MEX,Moraceae,UT,Animal-dispersed,Late,1,1,<5 mm trees,1.333333333
JG,R,B,4.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,12,shrubs,16
JG,R,B,4.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
JG,R,B,4.5,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,3,<5 mm trees,4
JG,R,B,4.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,11,shrubs,14.66666667
JG,R,B,5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,B,5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,13,<5 mm trees,17.33333333
JG,R,B,5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,10,<5 mm trees,13.33333333
JG,R,B,5,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,3,<5 mm trees,4
JG,R,B,5,FIC_COS,Moraceae,CT,Animal-dispersed,Both,1,6,<5 mm trees,8
JG,R,B,5,GON_ROS,Rubiaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
JG,R,B,5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,2,<5 mm trees,2.666666667
JG,R,B,5,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,B,5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,35,<5 mm trees,46.66666667
JG,R,B,5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,144,<5 mm trees,192
JG,R,B,5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,60,<5 mm trees,80
JG,R,B,5,MIC_SCH,Melastomataceae,UT,Animal-dispersed,Early,1,150,<5 mm trees,200
JG,R,B,5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,351,<5 mm trees,468
JG,R,B,5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,13,<5 mm trees,17.33333333
JG,R,B,5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,B,5,PSY_OFF,Rubiaceae,Shrub,Animal-dispersed,Early,NA,2,shrubs,2.666666667
JG,R,B,5,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,5,shrubs,6.666666667
JG,R,B,5,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,318,<5 mm trees,424
JG,R,B,5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,R,B,5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,6,shrubs,8
JG,R,B,5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,8,shrubs,10.66666667
JG,R,B,5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,11,shrubs,14.66666667
JG,R,C,0,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
JG,R,C,0,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,10,<5 mm trees,13.33333333
JG,R,C,0,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,19,<5 mm trees,25.33333333
JG,R,C,0,CLI_ANC,Asteraceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,R,C,0,COR_ERI,Boraginaceae,CT,Animal-dispersed,Late,2,2,5-10 mm trees,2.666666667
JG,R,C,0,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,C,0,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
JG,R,C,0,FIC_CAL,Moraceae,ET,Animal-dispersed,Late,1,1307,<5 mm trees,1742.666667
JG,R,C,0,FIC_SP1,Moraceae,CT,Animal-dispersed,Both,1,100,<5 mm trees,133.3333333
JG,R,C,0,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,12,<5 mm trees,16
JG,R,C,0,ING_PUN,Fabaceae,CT,Animal-dispersed,Late,2,4,5-10 mm trees,5.333333333
JG,R,C,0,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,70,<5 mm trees,93.33333333
JG,R,C,0,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,7,<5 mm trees,9.333333333
JG,R,C,0,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,9,<5 mm trees,12
JG,R,C,0,OEN_MAP,Arecaceae,CP,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
JG,R,C,0,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
JG,R,C,0,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,C,0,PSY_OFF,Rubiaceae,Shrub,Animal-dispersed,Early,NA,2,shrubs,2.666666667
JG,R,C,0,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
JG,R,C,0,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
JG,R,C,0,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
JG,R,C,0,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
JG,R,C,0,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
JG,R,C,3,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,8,shrubs,10.66666667
JG,R,C,3,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,18,<5 mm trees,24
JG,R,C,3,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,29,<5 mm trees,38.66666667
JG,R,C,3,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
JG,R,C,3,FIC_CAL,Moraceae,ET,Animal-dispersed,Late,1,2353,<5 mm trees,3137.333333
JG,R,C,3,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,40,<5 mm trees,53.33333333
JG,R,C,3,GON_ROS,Rubiaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
JG,R,C,3,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,2,<5 mm trees,2.666666667
JG,R,C,3,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
JG,R,C,3,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,9,<5 mm trees,12
JG,R,C,3,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,7,shrubs,9.333333333
JG,R,C,3,ING_PUN,Fabaceae,CT,Animal-dispersed,Late,2,12,5-10 mm trees,16
JG,R,C,3,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,109,<5 mm trees,145.3333333
JG,R,C,3,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,3,<5 mm trees,4
JG,R,C,3,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,18,<5 mm trees,24
JG,R,C,3,OTO_NOV,Myristicaceae,CT,Animal-dispersed,Both,4,1,>10 mm trees,1.333333333
JG,R,C,3,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,3,<5 mm trees,4
JG,R,C,3,RUA_GLA,Meliaceae,CT,Animal-dispersed,Late,3,1,>10 mm trees,1.333333333
JG,R,C,3,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
JG,R,C,3,RUB_URT,Rosaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
JG,R,C,3,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,9,shrubs,12
JG,R,C,3,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,5,shrubs,6.666666667
JG,R,C,3,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
JG,R,C,7.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
